"NightlyProwler_YSL_smb","50       8      *    *   1,2,3,4,5,6","at 08:50 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_smb/403","275","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_YSL_smb","45      15      *    *   1,2,3,4,5,6","at 15:45 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_smb/403","275","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_YSL_smb","15      19      *    *   1,2,3,4,5,6","at 19:15 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_smb/403","275","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"OAUTHCLIENT_ARMSTRONG","","","","http://192.168.113.195:9090/job/OAUTHCLIENT_ARMSTRONG/6","94","FAILURE","29 Jun, 2018","192.168.56.84","false"
"NightlyProwler_WEALTHSERVICE_STAB_USETINYDB","","","","http://192.168.113.195:9090/job/NightlyProwler_WEALTHSERVICE_STAB_USETINYDB/20","172","SUCCESS","11 Oct, 2018","192.168.113.247","true"
"NightlyProwler_YSL_fincheck","0 9,16,21 * * 0-5","at 9, 16 and 21 hours every day between Sunday and Friday","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_fincheck/1","144","FAILURE","10 May, 2018","192.168.113.247","false"
"STBMongoservice-Build","00      8      *     *   1,2,3,4,5,6","at 08:00 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/STBMongoservice-Build/16","5780","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"usetinydb_add","","","","http://192.168.113.195:9090/job/usetinydb_add/50","219","SUCCESS","13 Jul, 2018","192.168.113.247","true"
"WEALTHSERVICE_STAB_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/WEALTHSERVICE_STAB_CI/5802","2629","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"spsfeatureCI","","","","http://192.168.113.195:9090/job/spsfeatureCI/","","","","blr-build-jenkins","true"
"ysl-newarch","","","","http://192.168.113.195:9090/job/ysl-newarch/","","","","192.168.56.84","true"
"OAUTHCLIENT_PSD","","","","http://192.168.113.195:9090/job/OAUTHCLIENT_PSD/50","145669","SUCCESS","12 Oct, 2018","192.168.56.84","true"
"NightlyProwler_YSL_newarch","0 9,16,21 * * 0-5","at 9, 16 and 21 hours every day between Sunday and Friday","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_newarch/","","","","192.168.113.247","false"
"NightlyProwler_YSL_wealth_usetinydb","","","","http://192.168.113.195:9090/job/NightlyProwler_YSL_wealth_usetinydb/51","209","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"yslnprplus","","","","http://192.168.113.195:9090/job/yslnprplus/212","1184617","UNSTABLE","10 Oct, 2018","192.168.56.84","true"
"newarch_CI_usetinydb","","","","http://192.168.113.195:9090/job/newarch_CI_usetinydb/3","153","SUCCESS","15 May, 2018","192.168.113.247","true"
"NightlyProwler_YSL_npr","30       8       *    *   1,2,3,4,5,6","at 08:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_npr/190","273","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_YSL_npr","00       21      *    *   1,2,3,4,5,6","at 21:00 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_npr/190","273","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"wealthservice_stab_CI_usetinydb","","","","http://192.168.113.195:9090/job/wealthservice_stab_CI_usetinydb/27","216","SUCCESS","10 Oct, 2018","192.168.113.247","true"
"OAUTHCLIENT_STAB","","","","http://192.168.113.195:9090/job/OAUTHCLIENT_STAB/1","121020","SUCCESS","5 Jul, 2018","192.168.56.84","false"
"WEALTHSERVICE_STAB","","","","http://192.168.113.195:9090/job/WEALTHSERVICE_STAB/21","380087","SUCCESS","11 Oct, 2018","192.168.56.84","true"
"Yslnpr","","","","http://192.168.113.195:9090/job/Yslnpr/86","236905","SUCCESS","11 Oct, 2018","192.168.56.84","true"
"NightlyProwler_OAUTHCLIENT_NPR","30       8       *    *   1,2,3,4,5,6","at 08:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_NPR/173","339","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_OAUTHCLIENT_NPR","30       16       *    *   1,2,3,4,5,6","at 16:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","false","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_NPR/173","339","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_OAUTHCLIENT_NPR","00       18       *    *   1,2,3,4,5,6","at 18:00 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_NPR/173","339","UNSTABLE","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_YSL_newarch_usetinydb","","","","http://192.168.113.195:9090/job/NightlyProwler_YSL_newarch_usetinydb/","","","","192.168.113.247","false"
"WEALTHSERVICE_NPR","","","","http://192.168.113.195:9090/job/WEALTHSERVICE_NPR/103","561293","SUCCESS","10 Oct, 2018","192.168.56.84","true"
"yslnpr_CI_usetinydb","","","","http://192.168.113.195:9090/job/yslnpr_CI_usetinydb/147","244","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"ngyccservicesrelease","45      21      *    *   1,2,3,4,5,6","at 21:45 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/ngyccservicesrelease/18","4420","SUCCESS","11 Oct, 2018","192.168.210.72","true"
"yslsdg","","","","http://192.168.113.195:9090/job/yslsdg/151","244723","SUCCESS","12 Oct, 2018","192.168.56.84","true"
"NightlyProwler_OAUTHCLIENT_PSD","30       8       *    *   1,2,3,4,5,6","at 08:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_PSD/162","256","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_OAUTHCLIENT_PSD","30       16       *    *   1,2,3,4,5,6","at 16:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","false","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_PSD/162","256","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_OAUTHCLIENT_PSD","00       18       *    *   1,2,3,4,5,6","at 18:00 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_PSD/162","256","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_OAUTHCLIENT_PSD","0 9,16,22 * * 0-5","at 9, 16 and 22 hours every day between Sunday and Friday","false","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_PSD/162","256","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"oauthclient_npr_CI_usetinydb","","","","http://192.168.113.195:9090/job/oauthclient_npr_CI_usetinydb/9","216","SUCCESS","28 Sep, 2018","192.168.113.247","true"
"Yslpsd","","","","http://192.168.113.195:9090/job/Yslpsd/102","221864","SUCCESS","12 Oct, 2018","192.168.56.84","true"
"categorizationservice_release","03    2   *     *     1,2,3,4,5,6","at 02:03 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/categorizationservice_release/10","3866","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"NightlyProwler_YSL_smb_usetinydb","","","","http://192.168.113.195:9090/job/NightlyProwler_YSL_smb_usetinydb/70","215","SUCCESS","27 Sep, 2018","192.168.113.247","true"
"yslwellnessYSLtc","","","","http://192.168.113.195:9090/job/yslwellnessYSLtc/5","103810","SUCCESS","2 Jul, 2018","192.168.112.114","true"
"WellnessPE","30      8      *     *   1,2,3,4,5,6","at 08:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/WellnessPE/50","6464","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"WellnessPE","30      13      *     *   1,2,3,4,5,6","at 13:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/WellnessPE/50","6464","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"WellnessPE","30      17      *     *   1,2,3,4,5,6","at 17:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/WellnessPE/50","6464","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"yslsmb","","","","http://192.168.113.195:9090/job/yslsmb/70","251709","SUCCESS","27 Sep, 2018","192.168.56.84","true"
"yslmoneysupport_CI_usetinydb","","","","http://192.168.113.195:9090/job/yslmoneysupport_CI_usetinydb/10","206","SUCCESS","11 Oct, 2018","192.168.113.247","true"
"yslstab_CI_usetinydb","","","","http://192.168.113.195:9090/job/yslstab_CI_usetinydb/55","190","SUCCESS","11 Oct, 2018","192.168.113.247","true"
"OAUTHCLIENT_STABILIZATION_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/OAUTHCLIENT_STABILIZATION_CI/4744","2770","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"yslnprplusYSLtc","","","","http://192.168.113.195:9090/job/yslnprplusYSLtc/74","549657","SUCCESS","26 Sep, 2018","192.168.57.9","true"
"WEALTHSERVICE_NPR_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/WEALTHSERVICE_NPR_CI/6429","94434","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"YSLSDG_CI","00,41 * * * *","at 0 and 41 minutes","true","http://192.168.113.195:9090/job/YSLSDG_CI/7330","3266","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"NightlyProwler_YSL_wellness_usetinydb","","","","http://192.168.113.195:9090/job/NightlyProwler_YSL_wellness_usetinydb/93","239","SUCCESS","11 Oct, 2018","192.168.113.247","true"
"yslwealth_CI_usetinydb","","","","http://192.168.113.195:9090/job/yslwealth_CI_usetinydb/48","208","SUCCESS","11 Oct, 2018","192.168.113.247","true"
"ysl-fincheck","","","","http://192.168.113.195:9090/job/ysl-fincheck/","","","","192.168.56.84","true"
"NightlyProwler_OAUTHCLIENT_STAB","30       8       *    *   1,2,3,4,5,6","at 08:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_STAB/172","204","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_OAUTHCLIENT_STAB","30       16       *    *   1,2,3,4,5,6","at 16:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","false","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_STAB/172","204","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_OAUTHCLIENT_STAB","00       18       *    *   1,2,3,4,5,6","at 18:00 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_STAB/172","204","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"YSLSTAB_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/YSLSTAB_CI/7349","4575","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"NightlyProwler_WEALTHSERVICE_NPR_USETINYDB","","","","http://192.168.113.195:9090/job/NightlyProwler_WEALTHSERVICE_NPR_USETINYDB/97","201","SUCCESS","10 Oct, 2018","192.168.113.247","true"
"YSLWELLNESS_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/YSLWELLNESS_CI/7360","4235","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"YSLWEALTH_CI","00,30 * * * *","at 0 and 30 minutes","true","http://192.168.113.195:9090/job/YSLWEALTH_CI/7299","4334","SUCCESS","12 Oct, 2018","192.168.210.72","true"
"NightlyProwler_YSL_psd","00       9       *    *   1,2,3,4,5,6","at 09:00 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_psd/420","291","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_YSL_psd","30       15       *    *   1,2,3,4,5,6","at 15:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_psd/420","291","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"NightlyProwler_YSL_psd","00       19       *    *   1,2,3,4,5,6","at 19:00 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_psd/420","291","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"Widgetapps-STB","45      6      *     *   3","at 06:45 at Wednesday day","true","http://192.168.113.195:9090/job/Widgetapps-STB/3","44076","SUCCESS","10 Oct, 2018","192.168.210.72","true"
"NightlyProwler_YSL_stab","00 23 * * 1,2,3,4,5,6","at 23:00 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_YSL_stab/136","336","SUCCESS","11 Oct, 2018","192.168.113.247","true"
"NightlyProwler_OAUTHCLIENT_NPR_USETINYDB","","","","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_NPR_USETINYDB/9","194","SUCCESS","28 Sep, 2018","192.168.113.247","true"
"test","","","","http://192.168.113.195:9090/job/test/12","309160","FAILURE","10 Oct, 2018","192.168.56.84","true"
"NightlyProwler_OAUTHCLIENT_ARMSTRONG","30       8       *    *   1,2,3,4,5,6","at 08:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_ARMSTRONG/9","275","SUCCESS","29 Jun, 2018","192.168.113.247","false"
"NightlyProwler_OAUTHCLIENT_ARMSTRONG","30       16       *    *   1,2,3,4,5,6","at 16:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","false","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_ARMSTRONG/9","275","SUCCESS","29 Jun, 2018","192.168.113.247","false"
"NightlyProwler_OAUTHCLIENT_ARMSTRONG","00       18       *    *   1,2,3,4,5,6","at 18:00 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_ARMSTRONG/9","275","SUCCESS","29 Jun, 2018","192.168.113.247","false"
"NightlyProwler_OAUTHCLIENT_PSD_USETINYDB","","","","http://192.168.113.195:9090/job/NightlyProwler_OAUTHCLIENT_PSD_USETINYDB/45","198","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"yslnprplusDeploy","","","","http://192.168.113.195:9090/job/yslnprplusDeploy/74","1064","SUCCESS","26 Sep, 2018","192.168.57.9","true"
"NightlyProwler_YSL_psd_usetinydb","","","","http://192.168.113.195:9090/job/NightlyProwler_YSL_psd_usetinydb/102","186","SUCCESS","12 Oct, 2018","192.168.113.247","true"
"platformPE","30      6      *     *   1,2,3,4,5,6","at 06:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/platformPE/","","","","192.168.210.72","false"
"platformPE","30      16      *     *   1,2,3,4,5,6","at 16:30 at Monday, Tuesday, Wednesday, Thursday, Friday and Saturday days","true","http://192.168.113.195:9090/job/platformPE/","","","","192.168.210.72","false"
